PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRICE,TOTAL_ORDERS,TOTAL_QUANTITY_SOLD,GROSS_REVENUE,NET_REVENUE,REFUND_AMOUNT,AVG_SELLING_PRICE
PROD001042,OSPREY FARPOINT 40L TRAVEL,BAGS & LUGGAGE,BACKPACKS,OSPREY,14999.0,353,510,22130118.35,19283129.220000003,2846989.13,43392.39
PROD001082,"SLEEVE 13"" MACBOOK FELT",BAGS & LUGGAGE,LAPTOP BAGS,TOMTOC,1499.0,743,1448,6179766.29,5408122.77,771643.52,4267.79
PROD001169,MICROSOFT FLIGHT SIMULATOR,GAMING,PC GAMES,XBOX GAME STUDIOS,3999.0,719,1930,21713364.53,18684288.580000002,3029075.95,11250.45
PROD000684,OMEGA 3 FISH OIL 1000MG,HEALTH,SUPPLEMENTS,NATURE MADE,999.0,747,2593,7163004.1,6368994.52,794009.58,2762.44
PROD000221,GARDEN HOSE EXPANDABLE 30M,HOME,GARDEN,AMKOY,1499.0,546,1328,5476338.53,4677383.48,798955.05,4123.75
PROD000122,COTTON T-SHIRT PACK OF 3,CLOTHING,KIDS,MOTHERCARE,899.0,569,2770,7178611.7,5991919.78,1186691.92,2591.56
PROD000739,SENSITIVE SKIN DIAPER PANTS L 40PCS,BABY,DIAPERS,PAMPERS PURE,1299.0,708,2137,7948332.76,7065768.18,882564.58,3719.39
PROD001005,LED LIGHT SHOES KIDS,FOOTWEAR,KIDS FOOTWEAR,SKECHERS,2999.0,398,806,6637276.7,5922246.76,715029.94,8234.83
PROD000247,SILK PILLOWCASE SET OF 2,HOME,BEDDINGS,BEDSURE,1299.0,834,3171,11825968.14,10467735.200000001,1358232.94,3729.41
PROD000683,VITAMIN D3 2000IU 90 CAPS,HEALTH,SUPPLEMENTS,NOW FOODS,799.0,874,3737,8522374.29,7601716.389999999,920657.9,2280.54
PROD000865,WATERPROOF NOTEBOOK A5,STATIONERY,NOTEBOOKS,RITE IN THE RAIN,699.0,665,2018,4024693.97,3778869.9000000004,245824.07,1994.4
PROD000429,OUTDOOR SUNGLASSES POLARIZED,SPORTS,OUTDOOR,OAKLEY,9999.0,315,467,12923411.93,11010410.25,1913001.68,27673.26
PROD000252,SHOE RACK 4-TIER,HOME,HOME STORAGE,NILKAMAL,2499.0,685,1579,11118307.5,9710825.27,1407482.23,7041.36
PROD000041,APPLE WATCH SERIES 9,ELECTRONICS,SMARTWATCH,APPLE,41900.0,402,581,67266534.64,54227841.56,13038693.08,115777.17
PROD000106,FORMAL TROUSERS,CLOTHING,MEN,VAN HEUSEN,1999.0,623,954,5300034.49,4467949.33,832085.16,5555.59
PROD000682,MULTIVITAMIN MEN 60 TABLETS,HEALTH,SUPPLEMENTS,ONE A DAY,999.0,496,2097,5787813.31,4935744.6,852068.71,2760.04
PROD000496,WORLD MAP FLOOR PUZZLE 100 PCS,TOYS,EDUCATIONAL,FRANK PUZZLES,599.0,586,1862,3197705.32,2807051.61,390653.71,1717.35
PROD000659,WHOLE WHEAT RUSK 300G,GROCERIES,BAKERY,BRITANNIA,75.0,1113,6690,1441051.07,1320256.52,120794.55,215.4
PROD000601,DARJEELING TEA 250G,GROCERIES,BEVERAGES,TWININGS,399.0,474,1595,1763865.14,1528273.93,235591.21,1105.87
PROD000034,GALAXY BUDS2 PRO,ELECTRONICS,HEADPHONES,SAMSUNG,12999.0,510,737,26414201.24,22105907.409999996,4308293.83,35840.16
PROD000133,CHELSEA BOOTS LEATHER,CLOTHING,FOOTWEAR,CLARKS,9999.0,624,933,25708431.54,21204261.93,4504169.61,27554.59
PROD000246,WEIGHTED BLANKET 9KG,HOME,BEDDINGS,GRAVITY,6999.0,360,520,10184258.14,8924512.610000001,1259745.53,19585.11
PROD000936,KUNDAN MAANG TIKKA,JEWELLERY,FASHION JEWELLERY,ZAVERI PEARLS,499.0,817,1816,2510124.9,2255523.09,254601.81,1382.23
PROD000571,OBD2 DIAGNOSTIC SCANNER,AUTOMOTIVE,TOOLS,AUTEL,4999.0,601,868,12093912.0,10622915.620000001,1470996.38,13933.08
PROD000553,CAR VACUUM CLEANER WET & DRY,AUTOMOTIVE,CAR ACCESSORIES,EUREKA FORBES,1999.0,798,1527,8846331.51,7852531.51,993800.0,5793.28
PROD000999,MULE SLIDE SANDAL,FOOTWEAR,WOMEN FOOTWEAR,ZARA,3499.0,757,2080,20700148.82,18288737.16,2411411.66,9951.99
PROD000260,FOLDABLE STORAGE OTTOMAN,HOME,HOME STORAGE,STOOLS & MORE,1999.0,526,1376,7529516.92,6538725.83,990791.09,5472.03
PROD000206,VACUUM CLEANER WET & DRY,HOME,APPLIANCES,EUREKA FORBES,5999.0,407,588,10137804.78,8999052.75,1138752.03,17241.16
PROD000725,CHARCOAL TOOTHPASTE 100G,HEALTH,PERSONAL HYGIENE,HIMALAYA,149.0,863,2650,1112391.1,958803.7100000001,153587.39,419.77
PROD000845,PET DRYER BLOW DRYER 2000W,PETS,GROOMING,XPOWER,2999.0,655,946,8196203.33,7346094.91,850108.42,8664.06
PROD000148,SPORTS SOCKS PACK OF 6,CLOTHING,ACCESSORIES,ADIDAS,999.0,589,2238,6261618.72,5324165.81,937452.91,2797.86
PROD000983,DESERT BOOT CREPE SOLE,FOOTWEAR,MEN FOOTWEAR,CLARKS,8999.0,632,922,23886142.53,21373367.880000003,2512774.65,25906.88
PROD000593,AIRFLITE FULL FACE,AUTOMOTIVE,HELMETS,ICON,19999.0,597,862,47196098.67,40537499.07,6658599.6,54751.85
PROD000588,"SUBWOOFER 10"" 1000W",AUTOMOTIVE,CAR ELECTRONICS,JBL,7999.0,502,725,16338161.44,14839956.61,1498204.83,22535.4
PROD000241,KING SIZE COMFORTER 200 GSM,HOME,BEDDINGS,D'DECOR,4999.0,570,1066,15178825.65,13179998.18,1998827.47,14239.05
PROD000967,RAKHI BRACELET KUNDAN,JEWELLERY,BRACELETS,ZAVERI PEARLS,499.0,491,2514,3523761.94,3073999.91,449762.03,1401.66
PROD000580,CAR BATTERY CHARGER 10A,AUTOMOTIVE,TOOLS,NOCO GENIUS,5999.0,436,630,10435424.17,9249179.26,1186244.91,16564.17
PROD000391,JEE ADVANCED PREVIOUS PAPERS,BOOKS,ENTRANCE PREP,ARIHANT PUBLICATIONS,699.0,762,1920,3748757.59,3616833.5,131924.09,1952.48
PROD000688,PROBIOTIC 50 BILLION CFU,HEALTH,SUPPLEMENTS,ALIGN,1499.0,435,1663,6927194.22,6101166.0,826028.22,4165.48
PROD000074,SOUNDLINK MAX,ELECTRONICS,SPEAKERS,BOSE,29900.0,603,871,72973198.87,60177113.29000001,12796085.58,83780.94
PROD000179,CYCLING SHORTS,CLOTHING,INNERWEAR,ADIDAS,1799.0,524,1501,7542581.82,6341112.33,1201469.49,5025.04
PROD000512,RUBIK'S CUBE 3X3 CLASSIC,TOYS,PUZZLES,RUBIK'S,699.0,713,2498,4933312.31,4332565.149999999,600747.16,1974.9
PROD001020,WRESTLING SHOE SPEED 5,FOOTWEAR,SPORTS SHOES,NIKE,8995.0,466,673,16745198.26,15191811.59,1553386.67,24881.42
PROD000948,THREE STONE RUBY RING,JEWELLERY,RINGS,KALYAN JEWELLERS,35000.0,532,768,77668036.81,70515600.60000001,7152436.21,101130.26
PROD000968,RUDRAKSHA BRACELET 8MM,JEWELLERY,BRACELETS,SHIV JAGDAMBA,499.0,855,3936,5596274.53,5002267.140000001,594007.39,1421.82
PROD001039,MEN LOAFER CORPORATE,FOOTWEAR,FORMAL SHOES,VAN HEUSEN,3999.0,697,1151,12670943.32,11140367.17,1530576.15,11008.64
PROD000699,TENS THERAPY UNIT 2-CHANNEL,HEALTH,MEDICAL EQUIPMENT,DR. TRUST,2999.0,413,690,5678169.25,5185277.57,492891.68,8229.23
PROD000273,KAJAL INTENSE BLACK,BEAUTY,MAKEUP,LAKME,199.0,766,4706,2576109.18,2280643.12,295466.06,547.41
PROD001033,PATENT LEATHER OXFORD,FOOTWEAR,FORMAL SHOES,STACY ADAMS,6999.0,492,943,18664369.81,16256905.499999998,2407464.31,19792.54
PROD000227,GARDEN GLOVES THORNPROOF,HOME,GARDEN,BELLINGHAM,699.0,716,1519,2931145.68,2617167.12,313978.56,1929.65
PROD000929,SILVER GANESH IDOL 50G,JEWELLERY,SILVER,P.C. CHANDRA,4999.0,620,895,12857516.65,11560092.36,1297424.29,14365.94
PROD000889,"BINDER 3-RING 2"" D-RING",STATIONERY,FILES & FOLDERS,AVERY,399.0,1012,3286,3754941.17,3503537.63,251403.54,1142.71
PROD000228,RAISED BED PLANTER BOX,HOME,GARDEN,UGAOO,2499.0,610,881,6281893.89,5389830.9799999995,892062.91,7130.41
PROD000497,ABACUS COUNTING BEADS,TOYS,EDUCATIONAL,SKILLOFUN,499.0,465,1936,2738732.45,2469915.27,268817.18,1414.63
PROD000879,GOUACHE SET 12 COLORS,STATIONERY,ART SUPPLIES,M. GRAHAM,1999.0,417,962,5516056.38,5130867.64,385188.74,5733.95
PROD000686,ASHWAGANDHA KSM-66 60 CAPS,HEALTH,SUPPLEMENTS,HIMALAYA,549.0,972,5299,8070179.04,7007695.22,1062483.82,1522.96
PROD000961,GOLD BANGLE 22KT 8G,JEWELLERY,BRACELETS,TANISHQ,52000.0,526,760,114168453.93,101000726.85000001,13167727.08,150221.65
PROD000021,EOS R6 MARK II,ELECTRONICS,CAMERA,CANON,239990.0,324,468,311778772.02,248889717.42999998,62889054.59,666193.96
PROD000483,BABY MUSICAL MOBILE,TOYS,INFANT,TINY LOVE,3499.0,451,1312,13046783.16,11382423.45,1664359.71,9944.19
PROD000082,MAGIC KEYBOARD,ELECTRONICS,COMPUTER ACCESSORIES,APPLE,10900.0,523,755,22969319.65,20137171.54,2832148.11,30422.94
PROD000558,TYRE INFLATOR PORTABLE 150PSI,AUTOMOTIVE,CAR ACCESSORIES,QUBO,2999.0,676,2025,16969392.79,15471819.5,1497573.29,8379.95
PROD000109,BOMBER JACKET,CLOTHING,MEN,JACK & JONES,3999.0,564,815,9246731.38,7747765.160000001,1498966.22,11345.68
PROD000290,ANTI-DANDRUFF SHAMPOO,BEAUTY,HAIRCARE,HEAD & SHOULDERS,349.0,877,4595,4472908.67,3961561.8,511346.87,973.43
PROD000451,CRICKET BAT ENGLISH WILLOW,SPORTS,SPORTS EQUIPMENT,SG,7999.0,513,781,17382965.1,15181784.950000001,2201180.15,22257.32
PROD000207,GEYSER INSTANT 3L,HOME,APPLIANCES,BAJAJ,3499.0,660,1386,13445147.83,12023326.88,1421820.95,9700.68
PROD000233,SMART BULB RGB WI-FI,HOME,LIGHTING,PHILIPS HUE,2499.0,433,1133,7870687.28,6954568.0200000005,916119.26,6946.77
PROD001203,STEAM WALLET RS.1000 CODE,GAMING,GAME CODES,VALVE STEAM,1000.0,852,3108,8822481.54,7642875.609999999,1179605.93,2838.64
PROD000796,INSULATED BOTTLE BAG,BABY,FEEDING ESSENTIALS,SKIP HOP,799.0,673,2621,5748864.66,5138554.640000001,610310.02,2193.39
PROD000395,GATE ELECTRONICS & COMMUNICATION,BOOKS,ENTRANCE PREP,MADE EASY TEAM,799.0,936,3907,8900535.53,8541402.76,359132.77,2278.1
PROD000754,CHEWABLE TEETHER ELEPHANT,BABY,TOYS,SOPHIE LA GIRAFE,1299.0,533,1585,5865892.83,5293070.28,572822.55,3700.88
PROD000990,SLIPPERS HAWAI FLIP FLOP,FOOTWEAR,MEN FOOTWEAR,BATA,499.0,588,3327,4589585.9,3920564.6500000004,669021.25,1379.5
PROD000317,SHOWER GEL ROSE 200ML,BEAUTY,BATH & BODY,DOVE,199.0,678,3099,1734636.38,1575159.7799999998,159476.6,559.74
PROD000500,MICROSCOPE KIT 300X,TOYS,EDUCATIONAL,NATIONAL GEOGRAPHIC,2999.0,671,1882,16146792.77,14470702.399999999,1676090.37,8579.59
PROD000972,SPEEDMASTER MOONWATCH PROFESSIONAL,JEWELLERY,WATCHES,OMEGA,580000.0,245,354,570892479.94,510128820.65000004,60763659.29,1612690.62
PROD000758,SPINNING TOP MUSICAL,BABY,TOYS,CHICCO,999.0,613,2365,6554062.13,5839809.4399999995,714252.69,2771.27
PROD000995,WEDGE SANDAL CORK,FOOTWEAR,WOMEN FOOTWEAR,SKECHERS,3499.0,374,540,5187761.37,4524834.33,662927.04,9606.97
PROD000609,KOKUM SHARBAT 750ML,GROCERIES,BEVERAGES,MALA'S,199.0,1100,3381,1921319.94,1670157.18,251162.76,568.27
PROD000954,LAYERED CHAIN NECKLACE SILVER,JEWELLERY,NECKLACES,GIVA,2499.0,464,1480,10337152.32,9108362.07,1228790.25,6984.56
PROD000465,CYCLE LOCK D-TYPE,SPORTS,CYCLING,KRYPTONITE,1999.0,793,1736,9994080.89,8574293.530000001,1419787.36,5756.96
PROD000139,FORMAL OXFORD SHOES,CLOTHING,FOOTWEAR,LEE COOPER,2999.0,598,906,7887873.36,6488209.0200000005,1399664.34,8706.26
PROD000482,SOFT RATTLE SET PACK OF 5,TOYS,INFANT,NUBY,799.0,856,3124,6962855.67,6377085.28,585770.39,2228.83
PROD000052,"QN90C NEO QLED 55""",ELECTRONICS,TV,SAMSUNG,159990.0,306,442,198937589.33,174031085.29000002,24906504.04,450085.04
PROD001089,"CROSSBODY LAPTOP BAG 13""",BAGS & LUGGAGE,LAPTOP BAGS,KNOMO,7999.0,599,865,19035607.77,17396447.72,1639160.05,22006.48
PROD000333,IT ENDS WITH US,BOOKS,FICTION,COLLEEN HOOVER / SIMON & SCHUSTER,349.0,705,4210,4222597.48,3979028.6100000003,243568.87,1002.99
PROD000300,BVLGARI MAN IN BLACK EDP 100ML,BEAUTY,FRAGRANCE,BVLGARI,9500.0,517,765,20200775.03,18821022.630000003,1379752.4,26406.24
PROD000025,FUJIFILM X-T5,ELECTRONICS,CAMERA,FUJIFILM,159990.0,393,568,262452409.95,225132526.60999998,37319883.34,462064.1
PROD000414,PULL-UP BAR DOORWAY,SPORTS,FITNESS,AURION,1299.0,843,3422,12744178.75,11031371.19,1712807.56,3724.19
PROD000587,360° DASH CAM 4 LENS,AUTOMOTIVE,CAR ELECTRONICS,VIOFO,12999.0,423,674,24068726.67,21341470.93,2727255.74,35710.28
PROD000328,STRAIGHTENING COMB HEATED,BEAUTY,GROOMING TOOLS,IKONIC,2199.0,640,2132,12895118.91,11947536.77,947582.14,6048.37
PROD001144,AT2020 CARDIOID CONDENSER,MUSIC & INSTRUMENTS,MICROPHONES,AUDIO-TECHNICA,8999.0,411,594,15373971.61,13098496.82,2275474.79,25882.11
PROD000210,WATER PURIFIER RO+UV,HOME,APPLIANCES,KENT,14999.0,471,680,28008090.26,23874759.3,4133330.96,41188.37
PROD000011,MACBOOK AIR M2,ELECTRONICS,LAPTOP,APPLE,114900.0,547,790,253992738.68,217119460.25,36873278.43,321509.8
PROD000529,LUDO CLASSIC DELUXE,TOYS,BOARD GAMES,FRANK PUZZLES,699.0,446,921,1830084.32,1594066.69,236017.63,1987.06
PROD001249,NEBULA CAPSULE 3 PROJECTOR,OFFICE SUPPLIES,PROJECTORS,ANKER NEBULA,99999.0,276,399,115226722.95,101614330.98,13612391.97,288788.78
PROD000229,BONSAI STARTER KIT,HOME,GARDEN,PLANTOGALLERY,1499.0,514,1505,6468428.43,5598309.72,870118.71,4297.96
PROD001129,DW COLLECTORS SERIES SNARE,MUSIC & INSTRUMENTS,DRUMS,DW DRUMS,59999.0,362,523,90385309.69,77045092.44,13340217.25,172820.86
PROD000271,FOUNDATION STAY MATTE 24HR,BEAUTY,MAKEUP,MAYBELLINE,699.0,643,2267,4429662.79,3928678.68,500984.11,1953.98
PROD000265,SUNSCREEN SPF 60 PA++++,BEAUTY,SKINCARE,RE'EQUIL,545.0,907,4053,6116253.56,5533636.22,582617.34,1509.07
PROD000693,DIGITAL THERMOMETER,HEALTH,MEDICAL EQUIPMENT,DR. MOREPEN,299.0,967,2905,2518848.73,2191160.81,327687.92,867.07
PROD000073,CHARGE 5 PORTABLE,ELECTRONICS,SPEAKERS,JBL,14999.0,653,1051,43189162.41,36439700.26,6749462.15,41093.4
PROD000976,TITAN EDGE SLIM WATCH,JEWELLERY,WATCHES,TITAN,12995.0,360,520,19437421.95,17215177.669999998,2222244.28,37379.66
PROD000418,WEIGHT BENCH ADJUSTABLE,SPORTS,FITNESS,POWERBLOCK,8999.0,663,958,24181225.22,20693425.369999997,3487799.85,25241.36
PROD000347,BECOMING,BOOKS,NON-FICTION,MICHELLE OBAMA / CROWN,599.0,670,1904,3175471.12,2994639.47,180831.65,1667.79
PROD000509,POWER RANGERS 5-PACK,TOYS,ACTION FIGURES,HASBRO,2499.0,815,1177,8290014.26,7315330.77,974683.49,7043.34
PROD001041,CLASSIC BACKPACK 25L,BAGS & LUGGAGE,BACKPACKS,THE NORTH FACE,5999.0,353,510,8409790.09,7433088.99,976701.1,16489.78
PROD001244,VIEWSONIC PA503W 3600L WXGA,OFFICE SUPPLIES,PROJECTORS,VIEWSONIC,44999.0,539,778,96693493.71,86068103.14999999,10625390.56,124284.7
PROD000470,BIKE PUMP FLOOR GAUGE,SPORTS,CYCLING,DECATHLON,1499.0,377,1361,5679124.56,5117751.42,561373.14,4172.76
PROD000669,SUGAR REFINED 5KG,GROCERIES,STAPLES,DHAMPUR GREEN,249.0,1139,3226,2210761.24,2022037.3000000003,188723.94,685.29
PROD000195,DREAM CATCHER BOHO,HOME,DECOR,NAMO HANDICRAFTS,599.0,913,1917,3143978.92,2818272.33,325706.59,1640.05
PROD001029,HRX TRAIL RUNNER LITE,FOOTWEAR,CASUAL SHOES,HRX BY HRITHIK,2299.0,403,1360,9054360.77,8047352.97,1007007.8,6657.62
PROD000615,KURKURE MASALA MUNCH 100G,GROCERIES,SNACKS,KURKURE,20.0,1855,13993,799266.51,729308.62,69957.89,57.12
PROD000625,CHERRY TOMATOES 250G,GROCERIES,VEGETABLES,NATURE'S BASKET,79.0,1309,3841,832622.87,762948.02,69674.85,216.77
PROD000510,AVENGERS ENDGAME 10-PIECE SET,TOYS,ACTION FIGURES,MARVEL LEGENDS,7999.0,465,750,16762219.12,14582857.919999998,2179361.2,22349.63
PROD000591,AEROBLADE 5 FULL FACE,AUTOMOTIVE,HELMETS,AGV,29999.0,515,744,64368023.76,54942006.41,9426017.35,86516.16
PROD000716,TRIPHALA TABLETS 120,HEALTH,AYURVEDA,HIMALAYA,199.0,581,2476,1351446.58,1172297.82,179148.76,545.82
PROD000668,MOONG DAL 1KG,GROCERIES,STAPLES,24 MANTRA,159.0,589,1666,730010.87,654260.36,75750.51,438.18
PROD001030,FURON DISPATCH TRAINER,FOOTWEAR,CASUAL SHOES,NEW BALANCE,5999.0,515,744,12512049.79,11407725.68,1104324.11,16817.27
PROD000956,BAROQUE PEARL NECKLACE,JEWELLERY,NECKLACES,PIPA BELLA,1499.0,483,1716,7151374.0,6509137.14,642236.86,4167.47
PROD001027,NEW BALANCE 574 CORE,FOOTWEAR,CASUAL SHOES,NEW BALANCE,8499.0,554,1083,25793595.62,22720009.04,3073586.58,23816.8
PROD000791,WIDE NECK GLASS BOTTLE 240ML,BABY,FEEDING ESSENTIALS,PHILIPS AVENT,999.0,604,2085,5914895.88,5180957.67,733938.21,2836.88
PROD000757,BABY ACTIVITY CUBE,BABY,TOYS,VTECH,1999.0,611,1637,9017826.46,7992510.370000001,1025316.09,5508.75
PROD000680,ICE CREAM MANGO KULFI 6 STICKS,GROCERIES,FROZEN FOOD,AMUL,129.0,838,4700,1696850.65,1511207.1199999999,185643.53,361.03
PROD000596,STEELBIRD SBA-2 OPEN FACE,AUTOMOTIVE,HELMETS,STEELBIRD,1799.0,470,1415,7271287.22,6489948.109999999,781339.11,5138.72
PROD000416,AB ROLLER WHEEL,SPORTS,FITNESS,STRAUSS,599.0,945,2310,3916617.65,3432614.79,484002.86,1695.51
PROD000453,BASKETBALL INDOOR/OUTDOOR,SPORTS,SPORTS EQUIPMENT,SPALDING,2999.0,604,1229,10352349.9,9078251.46,1274098.44,8423.39
PROD000616,PARLE-G GLUCOSE BISCUITS 800G,GROCERIES,SNACKS,PARLE,60.0,1132,7826,1332989.33,1204619.08,128370.25,170.33
PROD001074,TRAVEL DOCUMENT ORGANIZER,BAGS & LUGGAGE,WALLETS,BAGGALLINI,2999.0,377,1101,9071026.5,7877204.61,1193821.89,8238.9
PROD000914,22KT GOLD JHUMKA EARRINGS,JEWELLERY,GOLD,PC JEWELLER,24000.0,294,425,29556893.69,26167954.03,3388939.66,69545.63
PROD000578,MULTIMETER DIGITAL AUTO,AUTOMOTIVE,TOOLS,FLUKE,4999.0,401,986,13839469.77,12156055.99,1683413.78,14035.97
PROD000065,XIAOMI PAD 6,ELECTRONICS,TABLETS,XIAOMI,28999.0,505,752,59867427.32,48992786.58,10874640.74,79610.94
PROD000168,KNITTED SWEATER,CLOTHING,WINTER WEAR,UNITED COLORS OF BENETTON,2499.0,389,562,3906928.1,3420415.98,486512.12,6951.83
PROD001197,HP REVERB G2 PC VR,GAMING,VR DEVICES,HP,49999.0,466,673,94747309.28,81121598.33,13625710.95,140783.52
PROD000783,SOFT MITTENS & BOOTIES SET,BABY,CLOTHING,MOTHERCARE,499.0,780,2075,2922629.88,2528692.42,393937.46,1408.5
PROD001185,RAZER KRAKEN V3 HYPERSENSE HEADSET,GAMING,GAMING ACCESSORIES,RAZER,9999.0,611,882,25585963.24,22899580.77,2686382.47,29009.03
PROD000150,BOW TIE SET,CLOTHING,ACCESSORIES,BUBBER COUTURE,699.0,967,2851,5675125.81,5054119.67,621006.14,1990.57
PROD000920,22KT GOLD EARRING STUDS,JEWELLERY,GOLD,TANISHQ,9500.0,598,899,24509015.03,22629393.57,1879621.46,27262.53
PROD000216,STEEL TIFFIN BOX SET,HOME,KITCHEN,MILTON,699.0,841,2111,4119065.2,3772674.6,346390.6,1951.24
PROD000525,CODENAMES PARTY GAME,TOYS,BOARD GAMES,CZECH GAMES EDITION,1999.0,798,1153,6534619.52,5731428.039999999,803191.48,5667.49
PROD001056,VIP CABIN TROLLEY SMALL,BAGS & LUGGAGE,TROLLEYS,VIP,4999.0,749,1144,16081401.23,14361273.850000001,1720127.38,14057.17
PROD001122,DTX432K ELECTRONIC DRUM SET,MUSIC & INSTRUMENTS,DRUMS,YAMAHA,54999.0,452,653,101199746.3,88396286.17,12803460.13,154976.64
PROD000536,SQUISHMALLOW AXOLOTL 40CM,TOYS,SOFT TOYS,SQUISHMALLOWS,1499.0,459,1060,4502144.4,4078632.1400000006,423512.26,4247.31
PROD001222,MID-BACK ERGONOMIC OFFICE CHAIR,OFFICE SUPPLIES,OFFICE CHAIRS,GREEN SOUL,14999.0,422,609,26446500.45,23331928.689999998,3114571.76,43426.11
PROD001206,GOOGLE PLAY GIFT CARD RS.500,GAMING,GAME CODES,GOOGLE,500.0,490,2775,3965149.01,3420741.09,544407.92,1428.88
PROD001076,PHONE WALLET CROSSBODY,BAGS & LUGGAGE,WALLETS,FOSSIL,3999.0,541,781,8671424.74,7414309.86,1257114.88,11102.98
PROD000950,STACKABLE FASHION RINGS SET 5,JEWELLERY,RINGS,PIPA BELLA,999.0,853,2645,7669827.03,6705165.78,964661.25,2899.75
PROD000396,SSC CGL TIER 1 & 2,BOOKS,ENTRANCE PREP,KIRAN PUBLICATIONS,699.0,514,939,1809930.88,1734063.4,75867.48,1927.51
PROD000916,18KT ROSE GOLD RING,JEWELLERY,GOLD,CARATLANE,15000.0,422,609,26298500.6,23853576.470000003,2444924.13,43183.09
PROD000012,XPS 15 9530,ELECTRONICS,LAPTOP,DELL,189990.0,265,383,203675917.57,173523719.04999998,30152198.52,531790.91
PROD000823,CAT SCRATCHING POST TOWER,PETS,PET ACCESSORIES,AMAZON BASICS,1999.0,444,1535,8822698.18,7603298.4399999995,1219399.74,5747.69
PROD000795,ELECTRIC BREAST PUMP SINGLE,BABY,FEEDING ESSENTIALS,MEDELA,9999.0,455,657,18773593.04,16894400.06,1879192.98,28574.72
PROD000717,SESAME TAIL OIL 500ML,HEALTH,AYURVEDA,FOREST ESSENTIALS,1299.0,764,2943,10984987.62,9847306.93,1137680.69,3732.58
PROD001001,SANDAL WATER BEACH,FOOTWEAR,KIDS FOOTWEAR,CROCS,2499.0,675,1832,13171265.29,11681209.979999999,1490055.31,7189.56
PROD001260,TRACING PAPER A3 50 SHEETS,OFFICE SUPPLIES,PAPER SUPPLIES,BRUSTRO,399.0,827,1990,2198533.16,1971255.4800000002,227277.68,1104.79
PROD000323,CURLING WAND 32MM,BEAUTY,GROOMING TOOLS,REMINGTON,2499.0,499,1349,9422511.97,8630083.510000002,792428.46,6984.81
PROD000264,HYALURONIC ACID CREAM,BEAUTY,SKINCARE,MINIMALIST,499.0,718,1424,1964706.13,1742474.48,222231.65,1379.71
PROD000495,TANGRAM PUZZLE WOODEN,TOYS,EDUCATIONAL,HAPE,699.0,837,2895,5810038.67,5066771.27,743267.4,2006.92
PROD000797,BOTTLE WARMER QUICK,BABY,FEEDING ESSENTIALS,CHICCO,2499.0,561,810,5543739.59,4866562.76,677176.83,6844.12
PROD000410,CAPTAIN UNDERPANTS BOX SET,BOOKS,CHILDREN BOOKS,DAV PILKEY / SCHOLASTIC,1999.0,834,1235,6822438.77,6457698.64,364740.13,5524.24
PROD001158,MERANO 1/2 SIZE VIOLIN KIT,MUSIC & INSTRUMENTS,VIOLINS,MERANO,6999.0,474,685,13171210.24,11437664.91,1733545.33,19228.04
PROD000093,NINTENDO SWITCH OLED,ELECTRONICS,GAMING CONSOLES,NINTENDO,32490.0,458,680,63208984.22,50700002.14,12508982.08,92954.39
PROD000006,MOTO G84 5G,ELECTRONICS,MOBILE,MOTOROLA,17999.0,585,845,43134757.14,36659439.53,6475317.61,51047.05
PROD000829,DOG JACKET WINTER SMALL,PETS,PET ACCESSORIES,GOOBY,1499.0,650,2159,8939924.12,7648606.4799999995,1291317.64,4140.77
PROD000476,WATER POLO BALL SIZE 5,SPORTS,SWIMMING,MIKASA,1999.0,573,1273,7076259.14,6347512.88,728746.26,5558.73
PROD000094,XBOX SERIES S,ELECTRONICS,GAMING CONSOLES,MICROSOFT,32990.0,505,729,68649993.39,57257721.47,11392271.92,94170.09
PROD000763,BABY CAR SEAT INFANT,BABY,BABY GEAR,MAXI-COSI,19999.0,361,521,28578677.54,25878196.14,2700481.4,54853.51
PROD000919,18KT GOLD HEART PENDANT,JEWELLERY,GOLD,ORRA,12000.0,581,839,29159136.2,25250285.0,3908851.2,34754.63
PROD000249,FITTED BEDSHEET SET 300TC,HOME,BEDDINGS,RAYMOND HOME,2499.0,754,1671,11700272.82,10493079.83,1207192.99,7001.96
PROD000030,EOS 1500D DSLR,ELECTRONICS,CAMERA,CANON,34990.0,484,699,68196062.63,56764826.88999999,11431235.74,97562.32
PROD000401,THE VERY HUNGRY CATERPILLAR,BOOKS,CHILDREN BOOKS,ERIC CARLE / PUFFIN,349.0,667,2503,2530682.93,2383432.1900000004,147250.74,1011.06
PROD000026,GOPRO HERO 12 BLACK,ELECTRONICS,CAMERA,GOPRO,44990.0,398,575,74829071.81,63201879.39,11627192.42,130137.52
PROD000832,DEWORMING TABLETS 4PCS DOG,PETS,HEALTHCARE,DRONTAL,499.0,733,3113,4297989.26,3855263.9099999997,442725.35,1380.66
PROD000604,REAL MIXED FRUIT JUICE 1L,GROCERIES,BEVERAGES,REAL,89.0,792,2862,709016.43,650786.1900000001,58230.24,247.73
PROD001238,PERSONAL LOCKER DIGITAL LOCK,OFFICE SUPPLIES,STORAGE CABINETS,MASTER LOCK,4999.0,433,625,8656663.82,7413714.71,1242949.11,13850.66
